Ruc|Nombre/Razon|A partir del|Resolucion|
20191503482|SILVESTRE PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20256391202|SINDICATO ENERGETICO S.A.|01/11/2012|RS R.S.228-2012|
20517519490|SINOMAQ S.A.|01/11/2012|RS R.S.228-2012|
20556200832|SISAL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20216501021|SISTEMA DE IMPRESIONES S.A.|01/06/2002|RS R.S.037-2002|
20509510149|SISTEMA METROPOLITANO DE LA SOLIDARIDAD|01/12/2019|RS R.S.203-2019|
20507264108|SISTEMAS DE ADMINISTRACION HOSPITALARIA S.A.C.|01/06/2012|RS R.S.096-2012|
20182246078|SISTEMAS ORACLE DEL PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20299935648|SK INNOVATION SUCURSAL PERUANA|01/03/2014|RS R.S.378-2013|
20511977712|SK RENTAL S.A.C.|01/06/2012|RS R.S.096-2012|
20556193879|SKEX CONSTRUCCIONES S,A.C.|01/06/2017|RS R.S.095-2017|
20100082633|SKF DEL PERU S A|01/06/2002|RS R.S.037-2002|
20543999106|SM RESINAS PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20563207095|SMART BRANDS S.A.C.|01/09/2016|RS R.S.180-2016|
20547567472|SMC MINERA TOROPUNTO S.A.C.|01/06/2017|RS R.S.095-2017|
20518791983|SMURFIT KAPPA PERU S.A.C.|01/06/2012|RS R.S.096-2012|
20297182456|SNACKS AMERICA LATINA S.R.L.|01/06/2002|RS R.S.037-2002|
20173074108|SNC LAVALIN PERU S.A.|01/11/2012|RS R.S.228-2012|
20379288449|SNOW BOARDING S.A.C.|01/02/2015|RS R.S.395-2014|
20536558072|SOBIFRUITS S.A.C.|01/02/2015|RS R.S.395-2014|
20325346435|SOCIEDAD AGRICOLA DON LUIS S.A.|01/03/2014|RS R.S.378-2013|
20325117835|SOCIEDAD AGRICOLA DROKASA S.A.|01/05/2003|RS R.S.080-2003|
20451779711|SOCIEDAD AGRICOLA RAPEL   S.A.C.|01/02/2015|RS R.S.395-2014|
20307758645|SOCIEDAD AGRICOLA SATURNO SA|01/11/2012|RS R.S.228-2012|
20552638680|SOCIEDAD AGROEXPORTADORA DEL PERU S.A.C|01/09/2016|RS R.S.180-2016|
20544462921|SOCIEDAD ANONIMA DE OBRAS Y SERVICIOS, COPASA, SUCURSAL DEL PERU|01/02/2015|RS R.S.395-2014|
20101105050|SOCIEDAD ANONIMA DE PROVEEDORES S.A.C. - SOANPRO|01/03/2014|RS R.S.378-2013|
20101927904|SOCIEDAD ANONIMA PAPELSA|01/11/2012|RS R.S.228-2012|
20145906254|SOCIEDAD CULTURAL LATINOAMERICANA S.A.C|01/07/2015|RS R.S.139-2015|
20513215887|SOCIEDAD DE DESARROLLO DE HOTELES PERUANOS S.A.|01/09/2018|RS R.S.182-2018|
20100188628|SOCIEDAD ELECTRICA DEL SUR OESTE S A|01/02/2003|RS R.S.181-2002|
20342062521|SOCIEDAD HAPPYLAND PERU S.A.|01/11/2012|RS R.S.228-2012|
20520181459|SOCIEDAD HOTELERA DEL SUR S.A.|01/07/2015|RS R.S.139-2015|
20504036961|SOCIEDAD IBERICA DE CONSTRUCCIONES ELECTRICAS S.A (SICE)|01/09/2010|RS R.S.217-2010|
20100102171|SOCIEDAD MINERA AUSTRIA DUVAZ S.A.C.|01/01/2007|RS R.S.219-2006|
20170072465|SOCIEDAD MINERA CERRO VERDE S.A.A.|01/02/2003|RS R.S.181-2002|
20217427593|SOCIEDAD MINERA CORONA S.A.|01/06/2002|RS R.S.037-2002|
20100017572|SOCIEDAD MINERA EL BROCAL S.A.A.|01/06/2002|RS R.S.037-2002|
20123187157|SOCIEDAD QUIMICA ALEMANA S.A.|01/03/2014|RS R.S.378-2013|
20136974697|SOCIEDAD SUIZO PERUANA DE EMBUTIDOS S.A. � SUPEMSA|01/09/2004|RS R.S.184-2004|
20128967606|SOCOPUR S.A.C.|01/10/2005|RS R.S.174-2005|
20379372741|SOCORRO CARGO EXPRESS S.A.|01/11/2012|RS R.S.228-2012|
20414766308|SODEXO PERU S.A.C.|01/02/2004|RS R.S. 008-2004|
20393854651|SODIMAC PERU ORIENTE S.A.C.|01/02/2015|RS R.S.395-2014|
20389230724|SODIMAC PERU S.A.|01/08/2006|RS R.S.091-2006|
20536903519|SOLDEX SA|01/11/2012|RS R.S.228-2012|
20100176450|SOLGAS S.A.|01/06/2002|RS R.S.037-2002|
20459980963|SOLIDEZ EMPRESARIAL S.A.|01/11/2012|RS R.S.228-2012|
20100104114|SOLMARTOUR S A|01/06/2002|RS R.S.037-2002|
20507939580|SOLPACK SOCIEDAD ANONIMA CERRADA - SOLPACK S.A.C.|01/02/2015|RS R.S.395-2014|
20511914125|SOLTRAK S.A.|01/06/2012|RS R.S.096-2012|
20510051395|SOLUCIONES ALIMENTICIAS SAC - SOAL SAC|01/09/2010|RS R.S.217-2010|
20601312817|SOLUCIONES INTEGRALES EMDEMAS S.A.C.|01/09/2018|RS R.S.182-2018|
20511185450|SOLUCIONES LOGISTICAS INTEGRALES S.A.C EN LIQUIDACI�N|01/09/2016|RS R.S.180-2016|
20600408641|SOLUTIONS 2 GO PERU LLC, SUCURSAL DEL PERU|01/09/2016|RS R.S.180-2016|
20543936449|SOLUTRA DEL PERU SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA|01/09/2016|RS R.S.180-2016|
20202169725|SOLVENTES PACIFICO E.I.R.L.|01/02/2015|RS R.S.395-2014|
20506766762|SONATRACH PERU CORPORATION S.A.C.|01/03/2014|RS R.S.378-2013|
20383773378|SONDA DEL PERU S.A.|01/06/2002|RS R.S.037-2002|
20111740438|SONEPAR PERU S.A.C.|01/01/2007|RS R.S.219-2006|
20372706288|SONY PERU  S.R.L.|01/06/2002|RS R.S.037-2002|
20459099213|SOPRIN S.A.C.|01/03/2014|RS R.S.378-2013|
20518940229|SOUDAL PERU S.A.|01/09/2016|RS R.S.180-2016|
20536925245|SOUTH AMERICAN DRILLING S. A. C.|01/11/2012|RS R.S.228-2012|
20100147514|SOUTHERN PERU COPPER CORPORATION, SUCURSAL DEL PER�|01/06/2002|RS R.S.037-2002|
20376729126|SOUTHERN TEXTILE NETWORK S.A.C.|01/09/2004|RS R.S.184-2004|
20525893040|SPRING VALLEY FRUIT S.A.C.|01/07/2015|RS R.S.139-2015|
20392664310|SQM VITAS PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20421165999|SSK INGENIERIA Y CONSTRUCCION S.A.C.|01/06/2012|RS R.S.096-2012|
20502253302|STAFF REPRESENTACIONES S.A.|01/07/2015|RS R.S.139-2015|
20380122317|STANTEC PERU S.A.|01/12/2011|RS R.S.257-2011|
20136270614|STAR GLOBAL COM S.A.C.|01/07/2015|RS R.S.139-2015|
20342868844|STAR UP S.A.C.|01/06/2012|RS R.S.096-2012|
20536692399|STARBRANDS PERU S.A.C.|01/09/2018|RS R.S.182-2018|
20269180731|STATKRAFT PERU S.A.|01/03/2014|RS R.S.378-2013|
20521442051|STEVIA ONE PER� S.A.C.|01/02/2015|RS R.S.395-2014|
20524576458|STHENAROS S.A.C.|01/09/2016|RS R.S.180-2016|
20546121250|STRACON S.A.|01/11/2012|RS R.S.228-2012|
20520596233|STRATTON PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20100624622|STROBBE HNOS SRL|01/03/2014|RS R.S.378-2013|
20490338773|SUB REGION CHINCHEROS|01/12/2019|RS R.S.203-2019|
10073238825|SUCESION INDIVISA YURIVILCA GAMARRA ROSA MARIA|01/05/2003|RS R.S.080-2003|
20525538738|SUCROALCOLERA DEL CHIRA S.A.|01/12/2011|RS R.S.257-2011|
20330791684|SUDAMERICANA DE FIBRAS S.A.|01/02/2004|RS R.S. 008-2004|
20205814095|SUDAMERICANA TRADING S.R.L.|01/05/2011|RS R.S.082-2011|
20330025213|SUIZA LAB S.A.C.|01/03/2014|RS R.S.378-2013|
20100051916|SULFATO DE COBRE S A|01/06/2002|RS R.S.037-2002|
20535645346|SUMAQAO SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20509685615|SUMINCO S.A.|01/06/2017|RS R.S.095-2017|
20492278506|SUMINISTRO FABRICACION Y CONSTRUCCION S.A.C. - SFC S.A.C.|01/06/2017|RS R.S.095-2017|
20523190483|SUMINISTROS DE COMERCIO EXTERIOR S.A|01/02/2015|RS R.S.395-2014|
20541146645|SUMINISTROS Y MANTENIMIENTO SELVA E.I.R.L.|01/06/2017|RS R.S.095-2017|
20548295239|SUMINOX ACEROS S.A.C.|01/09/2016|RS R.S.180-2016|
20515488171|SUMITOMO METAL MINING PERU S.A|01/03/2014|RS R.S.378-2013|
20522025071|SUMMA GOLD CORPORATION S.A.C.|01/11/2012|RS R.S.228-2012|
20600174020|SUMMIT AGRO SOUTH AMERICA SPA, SUCURSAL PER�|01/09/2016|RS R.S.180-2016|
20494586810|SUN FRUITS EXPORTS S.A.|01/07/2015|RS R.S.139-2015|
20329725431|SUNSHINE EXPORT S.A.C|01/02/2006|RS R.S.254-2005|
20537322595|SUPER CERAMIC S.R.L|01/09/2018|RS R.S.182-2018|
20100151627|SUPERCONCRETO DEL PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20600892470|SUPERDEPORTE PLUS PERU S.A.C.|01/09/2018|RS R.S.182-2018|
20552543549|SUPERGEN S.A.|01/07/2015|RS R.S.139-2015|
20267073580|SUPERINT. NAC. DE LOS REGISTROS PUBLICOS|01/11/2002|RS R.S.135-2002|
20131370564|SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES|01/06/2002|RS R.S.037-2002|
20131016396|SUPERINTENDENCIA DEL MERCADO DE VALORES|01/06/2002|RS R.S.037-2002|
20131057823|SUPERINTENDENCIA NACIONAL  DE BIENES ESTATALES|01/12/2019|RS R.S.203-2019|
20131312955|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|01/06/2002|RS R.S.037-2002|
20551239692|SUPERINTENDENCIA NACIONAL DE MIGRACIONES - MIGRACIONES|01/09/2017|RS R.S.182-2017/|
20492912302|SUPERMAQ SOCIEDAD ANONIMA CERRADA - SUPERMAQ S.A.C.|01/11/2012|RS R.S.228-2012|
20516261090|SUPERMERCADO CANDY S.A.C.|01/11/2012|RS R.S.228-2012|
20100070970|SUPERMERCADOS PERUANOS SOCIEDAD ANONIMA 'O ' S.P.S.A.|01/06/2002|RS R.S.037-2002|
20434327611|SUPERTEC S.A.C.|01/11/2012|RS R.S.228-2012|
20465062356|SUPLACORP S.A. C.|01/06/2012|RS R.S.096-2012|
20516702649|SUR COLOR STAR S.A.|01/01/2010|RS R.S.265-2009|
20100216346|SUR MOTORS S A|01/06/2012|RS R.S.096-2012|
20544011759|SURAGRA S.A.C.|01/09/2016|RS R.S.180-2016|
20507661441|SURGOURMET SOCIEDAD ANONIMA CERRADA|01/03/2014|RS R.S.378-2013|
20122720650|SURPACK S.A.|01/11/2012|RS R.S.228-2012|
20477867970|SVITZER PERU S.A.|01/03/2014|RS R.S.378-2013|
20304706211|SYNLAB PERU S.A.C|01/02/2015|RS R.S.395-2014|
20555104821|SYNTHESIA TECHNOLOGY S.A.C.|01/09/2016|RS R.S.180-2016|
20514037974|T & C DESARROLLO INMOBILIARIO SOCIEDAD ANONIMA CERRADA-T & C DESARROLLO INMOBILIARIO S.A.C.|01/06/2017|RS R.S.095-2017|
20209762251|T & C REPRESENTACIONES S R LTDA|01/02/2015|RS R.S.395-2014|
20509045128|T Y R CONSTRUCCIONES Y SERVICIOS SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20419470041|T.J.C. PERU S.A|01/09/2018|RS R.S.182-2018|
20503662869|TAGUMEDICA S.A.|01/09/2016|RS R.S.180-2016|
20100274621|TAI HENG S A|01/06/2002|RS R.S.037-2002|
20100049181|TAI LOY S.A.|01/06/2017|RS R.S.095-2017|
20131565659|TAL S A|01/02/2003|RS R.S.181-2002|
20102266359|TALLER DE CONFECCIONES SAN LUIS S A|01/02/2015|RS R.S.395-2014|
20204621242|TALMA SERVICIOS AEROPORTUARIOS S.A|01/06/2002|RS R.S.037-2002|
20553302715|TAMBORES DE PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20514713856|TAMICORP S.A.C.|01/09/2016|RS R.S.180-2016|
20504645984|TANAKA, VALDIVIA & ASOCIADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA|01/02/2015|RS R.S.395-2014|
20514831620|TDM ASFALTOS SOCIEDAD ANONIMA CERRADA - TDM ASFALTOS S.A.C.|01/06/2012|RS R.S.096-2012|
20551198058|TDM GEOSINTETICOS S.A.|01/09/2018|RS R.S.182-2018|
20107274724|TE CONNECTIVITY PERU S.A.C.|01/10/2005|RS R.S.174-2005|
20507301232|TECH-MAHINDRA DE PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20433763221|TECHINT S.A.C.|01/02/2003|RS R.S.181-2002|
20513864184|TECHNOFEED SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20516775280|TECHNOLOGY ENVISION PERU S.A.C. - EN LIQUIDACION|01/03/2014|RS R.S.378-2013|
20505120702|TECNICA AVICOLA S.A.|01/01/2010|RS R.S.265-2009|
20503028655|TECNICA Y PROYECTOS S.A SUCURSAL DEL PERU|01/03/2014|RS R.S.378-2013|
20525099718|TECNICAS DE DESALINIZACION DE AGUAS S.A. SUCURSAL DEL PERU|01/11/2012|RS R.S.228-2012|
20101145868|TECNICAS METALICAS INGENIEROS SOCIEDAD ANONIMA CERRADA EN LIQUIDACION|01/06/2002|RS R.S.037-2002|
20417573705|TECNO FAST S.A.C.|01/12/2011|RS R.S.257-2011|
20265748466|TECNOCOM PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20101260373|TECNOFARMA S A|01/06/2002|RS R.S.037-2002|
20100103223|TECNOFIL S A|01/06/2002|RS R.S.037-2002|
20123531389|TECNOLOGIA DE MATERIALES S.A.|01/06/2002|RS R.S.037-2002|
20517940101|TECNOLOGIA HOYOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - TECNOLOGIA HOYOS SRL|01/11/2012|RS R.S.228-2012|
20110133091|TECNOLOGIA INDUSTRIAL Y NACIONAL S.A.|01/11/2012|RS R.S.228-2012|
20307150981|TECNOLOGIA QUIMICA Y COMERCIO S.A.|01/11/2012|RS R.S.228-2012|
20297986130|TECNOLOGIA TEXTIL S.A.|01/06/2002|RS R.S.037-2002|
20518446372|TECNOLOGIA Y CREATIVIDAD S.A.C.|01/11/2012|RS R.S.228-2012|
20502221796|TECNOLOGIAS ECOLOGICAS PRISMA SAC|01/02/2015|RS R.S.395-2014|
20100971772|TECNOLOGICA DE ALIMENTOS S.A.|01/06/2002|RS R.S.037-2002|
20221259581|TECNOMIN DATA S.A.C.|01/11/2012|RS R.S.228-2012|
20517274527|TECNOPRESS SOCIEDAD ANONIMA CERRADA - TECNOPRESS S.A.C.|01/07/2015|RS R.S.139-2015|
20510569491|TECPETROL BLOQUE 56 S.A.C.|01/06/2012|RS R.S.096-2012|
20499433698|TECPETROL DEL PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20117592899|TECSUP N� 1|01/02/2015|RS R.S.395-2014|
20206018411|TECSUR S.A.|01/06/2002|RS R.S.037-2002|
20563297655|TEJIDOS CELESTE SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20101717098|TEJIDOS JORGITO S.A.C.|01/12/2011|RS R.S.257-2011|
20381379648|TEJIDOS SAN JACINTO S.A.|01/06/2002|RS R.S.037-2002|
20414989277|TELEATENTO DEL PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20563715911|TELECABINAS KUELAP SOCIEDAD ANONIMA|01/09/2016|RS R.S.180-2016|
20100017491|TELEFONICA DEL PERU SAA|01/06/2002|RS R.S.037-2002|
20459151584|TELEFONICA INGENIERIA DE SEGURIDAD PERU S.A.C|01/02/2015|RS R.S.395-2014|
20290000263|TELEFONICA MULTIMEDIA S.A.C.|01/06/2002|RS R.S.037-2002|
20554290818|TELRAD PERU S.A.|01/07/2015|RS R.S.139-2015|
20419669394|TELVICOM S.A.|01/09/2016|RS R.S.180-2016|
20458362077|TELXIUS CABLE PERU S.A.C.|01/06/2012|RS R.S.096-2012|
20123387326|TEMPANO S.A.C.|01/06/2012|RS R.S.096-2012|
20118475284|TEMPO INDUSTRIA S.A.A. EN LIQUIDACION|01/02/2003|RS R.S.181-2002|
20518347633|TENARIS GLOBAL SERVICES PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20600008740|TERADATA CHILE TECNOLOGIAS DE INFORMACION LIMITADA-SUCURSAL DEL PERU|01/06/2017|RS R.S.095-2017|
20428500475|TERMINAL INTERNACIONAL DEL SUR S.A.|01/05/2003|RS R.S.080-2003|
20522473571|TERMINALES PORTUARIOS EUROANDINOS PAITA S.A. - TPE PAITA S.A.|01/11/2012|RS R.S.228-2012|
20507646051|TERMINALES PORTUARIOS PERUANOS SAC|01/11/2012|RS R.S.228-2012|
20101620256|TERMO SISTEMAS S.A.C.|01/02/2015|RS R.S.395-2014|
20518630891|TERMOCHILCA SA|01/11/2012|RS R.S.228-2012|
20504638422|TERMODINAMICA SOCIEDAD ANONIMA|01/02/2015|RS R.S.395-2014|
20352427081|TERMOSELVA S.R.L|01/05/2003|RS R.S.080-2003|
20502129806|TERPEL AVIACION DEL PERU S.R.L.|01/06/2012|RS R.S.096-2012|
20259880603|TERPEL COMERCIAL DEL PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20511995028|TERPEL PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20469936164|TERUMO BCT PERU S.A.C.|01/09/2016|RS R.S.180-2016|
20374041011|TETRA PAK S.A.|01/06/2002|RS R.S.037-2002|
20101269834|TEVA PERU S.A.|01/01/2007|RS R.S.219-2006|
20388738228|TEXCOPE S.A.C.|01/09/2016|RS R.S.180-2016|
20503790271|TEXCORP S.A.C.|01/09/2008|RS R.S.124-2008|
20100364451|TEXFINA S A|01/03/2014|RS R.S.378-2013|
20264592497|TEXGROUP S.A.|01/03/2014|RS R.S.378-2013|
20384759166|TEXPIMA S.A.C.|01/03/2014|RS R.S.378-2013|
20427113656|TEXSORSA S.A.C.|01/11/2012|RS R.S.228-2012|
20509184837|TEXTIL CARMELITA S.A.C.|01/03/2014|RS R.S.378-2013|
20104498044|TEXTIL DEL VALLE SOCIEDAD ANONIMA DE BENEFICIO E INTERES COLECTIVO|01/05/2004|RS R.S.083-2004|
20100019788|TEXTIL EL AMAZONAS S.A. DE BENEFICIO E INTERES COLECTIVO|01/03/2014|RS R.S.378-2013|
20509743593|TEXTIL MANAGER SOCIEDAD ANONIMA CERRADA EN LIQUIDACION - TEXTIL MANAGER S.A.C. EN LIQUIDACION|01/07/2015|RS R.S.139-2015|
20562650823|TEXTIL MULTITELAS S.A.C.|01/09/2016|RS R.S.180-2016|
20425252608|TEXTIL OCEANO S.A.C.|01/02/2006|RS R.S.254-2005|
20504550681|TEXTIL ONLY STAR S.A.C.|01/12/2011|RS R.S.257-2011|
20102261551|TEXTIL SAN RAMON S A|01/11/2012|RS R.S.228-2012|
20550330050|TEXTILE SOURCING COMPANY S.A.C. BIC|01/02/2015|RS R.S.395-2014|
20461482156|TEXTILES ARVAL S.A.C.|01/02/2015|RS R.S.395-2014|
20293847038|TEXTILES CAMONES S.A.|01/10/2005|RS R.S.174-2005|
20505313098|TEXTILES CARRASCO SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20390148314|TEXTILES EUROMOD S.A.C.|01/02/2015|RS R.S.395-2014|
20511520003|TEXTILES OLINDA S.A.C.|01/09/2016|RS R.S.180-2016|
20349792193|THOMAS GREG & SONS DE PERU S.A.|01/07/2015|RS R.S.139-2015|
20516403811|THUNDERBIRD FIESTA CASINO-BENAVIDES S.A.C.|01/09/2016|RS R.S.180-2016|
20100183588|TICINO DEL PERU S A|01/06/2002|RS R.S.037-2002|
20112273922|TIENDAS DEL MEJORAMIENTO DEL HOGAR S.A.|01/06/2003|RS R.S.101-2003|
20493020618|TIENDAS PERUANAS SA|01/05/2011|RS R.S.082-2011|
20337564373|TIENDAS POR DEPARTAMENTO RIPLEY S.A.C.|01/06/2002|RS R.S.037-2002|
20563529378|TIENDAS TAMBO S.A.C.|01/06/2017|RS R.S.095-2017|
20100145902|TIGRE PERU - TUBOS Y CONEXIONES S.A.|01/01/2010|RS R.S.265-2009|
20140441083|TIRE SOL S.A.C.|01/06/2002|RS R.S.037-2002|
20447844835|TITAN CONTRATISTAS GENERALES SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20295734681|TK ELEVADORES PERU S.A.C. - TK ELEVADORES PER�|01/02/2015|RS R.S.395-2014|
20101422888|TLI TRANSPORTES S.A.C.|01/02/2015|RS R.S.395-2014|
20100968470|TOLMOS ESPINOZA GARCIA S R L|01/11/2012|RS R.S.228-2012|
20543197891|TOMMY TEXTIL IMPORT Y EXPORT S.A.C.|01/09/2016|RS R.S.180-2016|
20474765343|TOMOCORP S.A.C.|01/07/2015|RS R.S.139-2015|
20502454111|TOMOGRAFIA MEDICA SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20552281838|TOP RANK HOTEL SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20133877615|TOP RANK PUBLICIDAD S.A.C.|01/11/2012|RS R.S.228-2012|
20340546653|TOPSA PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20100047056|TOPY TOP S A|01/06/2002|RS R.S.037-2002|
20523135466|TORRES AJ PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20549390944|TOSHIBA GLOBAL COMMERCE SOLUTIONS (PER�) S.A.C. EN LIQUIDACI�N|01/09/2016|RS R.S.180-2016|
20331429601|TOTAL ARTEFACTOS SA|01/06/2002|RS R.S.037-2002|
20524310857|TOTAL CALIDAD AMERICA S.A.C.|01/11/2012|RS R.S.228-2012|
20520694910|TOTAL GENIUS IRON MINING S.A.C.|01/11/2012|RS R.S.228-2012|
20546880169|TOTALENERGIES MARKETING PERU S.A.|01/09/2016|RS R.S.180-2016|
20100132592|TOYOTA DEL PERU S A|01/02/2003|RS R.S.181-2002|
20101395031|TRABAJOS MARITIMOS S.A.|01/06/2002|RS R.S.037-2002|
20293774308|TRACTO CAMIONES USA S.A.C.|01/10/2005|RS R.S.174-2005|
20548366942|TRACUSA E.I.R.L.|01/09/2016|RS R.S.180-2016|
20100087198|TRADI S A|01/06/2002|RS R.S.037-2002|
20501057682|TRADING FASHION LINE S.A.|01/02/2003|RS R.S.181-2002|
20555286831|TRAFIGURA PERU SOCIEDAD ANONIMA CERRADA - TRAFIGURA PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20541349082|TRAHIS SOCIEDAD ANONIMA CERRRADA|01/09/2016|RS R.S.180-2016|
20510174047|TRAMONTINA DEL PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20515473735|TRANS INTERNACIONAL GALEN S.A.C.|01/09/2016|RS R.S.180-2016|
20572182402|TRANSACCIONES COMERCIALES EL PUMA E.I.R.L.|01/06/2017|RS R.S.095-2017|
20100228191|TRANSALTISA S.A.|01/05/2003|RS R.S.080-2003|
20101158927|TRANSBER S.A.C.|01/11/2012|RS R.S.228-2012|
20430829816|TRANSFORMACIONES MULTIPLES S.A.C.|01/09/2016|RS R.S.180-2016|
20159469388|TRANSGAS SHIPPING LINES SAC|01/01/2007|RS R.S.219-2006|
20513151978|TRANSLOGISTICS S.A.C.|01/02/2015|RS R.S.395-2014|
20538112055|TRANSMARINE OIL S.A.C|01/06/2017|RS R.S.095-2017|
20537577232|TRANSPORTADORA CALLAO S.A.|01/11/2012|RS R.S.228-2012|
20499432021|TRANSPORTADORA DE GAS DEL PERU S.A.|01/02/2003|RS R.S.181-2002|
20554611479|TRANSPORTADORA DE GAS NATURAL COMPRIMIDO ANDINO S.A.C. - TGNCA S.A.C.|01/06/2017|RS R.S.095-2017|
20130447679|TRANSPORTE TO�ITO S.A.C.|01/02/2015|RS R.S.395-2014|
20509976695|TRANSPORTE Y COMERCIALIZACION HANS S.A.C.|01/12/2019|RS R.S.203-2019|
20558217805|TRANSPORTES 09 DE DICIEMBRE S.A.C. EN LIQUIDACION|01/09/2016|RS R.S.180-2016|
20100015103|TRANSPORTES 77 S.A.|01/06/2002|RS R.S.037-2002|
20100568617|TRANSPORTES ACOINSA S.A.C.|01/06/2012|RS R.S.096-2012|
20100227895|TRANSPORTES ANGEL IBARCENA S.A.C.|01/06/2012|RS R.S.096-2012|
20269112060|TRANSPORTES ATLANTIC INTERNATIONAL BUSINESS S.A.C.|01/12/2011|RS R.S.257-2011|
20100192901|TRANSPORTES BARCINO S A|01/12/2011|RS R.S.257-2011|
20503934885|TRANSPORTES C.M.R. S.A.C.|01/09/2016|RS R.S.180-2016|
20100238234|TRANSPORTES CROMOTEX S.A.C. - EN LIQUIDACION|01/11/2012|RS R.S.228-2012|
20100227461|TRANSPORTES CRUZ DEL SUR S.A.C.|01/06/2002|RS R.S.037-2002|
20502324927|TRANSPORTES EL PINO S.A.C.|01/11/2012|RS R.S.228-2012|
20498697381|TRANSPORTES ELIO S.A.C.|01/03/2014|RS R.S.378-2013|
20268141899|TRANSPORTES GIRASOLES S.A.C.|01/11/2012|RS R.S.228-2012|
20371332210|TRANSPORTES HAGEMSA S.A.C.|01/11/2012|RS R.S.228-2012|
20438933272|TRANSPORTES LINEA S.A.|01/05/2003|RS R.S.080-2003|
20369120817|TRANSPORTES M. CATALAN S.A.C.|01/06/2012|RS R.S.096-2012|
20555245301|TRANSPORTES MARITIMOS GP SOCIEDAD ANONIMA CERRADA EN LIQUIDACI�N|01/09/2018|RS R.S.182-2018|
20551015239|TRANSPORTES MERIDIAN S.A.C.|01/02/2015|RS R.S.395-2014|
20129605490|TRANSPORTES NACIONALES S.A.|01/11/2012|RS R.S.228-2012|
20100671892|TRANSPORTES NAVARRO PUENTE S.A.|01/02/2015|RS R.S.395-2014|
20130577963|TRANSPORTES PALOMINO ESTRADA E.I.R.L.|01/03/2014|RS R.S.378-2013|
20132062448|TRANSPORTES RODRIGO CARRANZA S.A.C.|01/05/2003|RS R.S.080-2003|
20117352235|TRANSPORTES SAN ALEJANDRO S.A.C.|01/07/2015|RS R.S.139-2015|
20510457006|TRANSPORTES SUPERFISH S.A.C.|01/09/2018|RS R.S.182-2018|
20407878362|TRANSPORTES Y COMERCIO SANTA INES S.A.C.|01/09/2016|RS R.S.180-2016|
20336448337|TRANSPORTES Y COMERCIO SOL DEL PACIFICO E.I.R.L.|01/09/2016|RS R.S.180-2016|
20132120821|TRANSPORTES Y SERVICIOS GENERALES JOSELITO S.A.C.|01/06/2012|RS R.S.096-2012|
20498455370|TRANSPORTES Y TURISMO REYNA S.R.L.|01/09/2018|RS R.S.182-2018|
20101759416|TRANSPORTES ZETRAMSA S.A.C.|01/06/2017|RS R.S.095-2017|
20508956020|TRANSTOTAL AGENCIA MARITIMA S.A.|01/02/2015|RS R.S.395-2014|
20492404901|TRANSVIAL LIMA SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20505238703|TRAVEX S.A.|01/02/2015|RS R.S.395-2014|
20492672077|TRAXYS PERU SOCIEDAD ANONIMA CERRADA - TRAXYS PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20600168437|TRE PERU SOCIEDAD ANONIMA CERRADA - TRE PERU SAC|01/09/2016|RS R.S.180-2016|
20523727550|TREAM PERU S.A.C.|01/06/2017|RS R.S.095-2017|
